_id,Anno,Periodo,Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc
3607,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,9,Magazzini,NORMALE,P,600,850,L,"3,5",5,L
3608,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,5,Negozi,NORMALE,P,1650,2400,L,8,"11,5",L
3609,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,6,Uffici,OTTIMO,P,1950,2600,L,8,11,L
3610,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,18,Uffici strutturati,OTTIMO,P,2200,3200,L,"11,5","16,5",L
3611,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,8,Capannoni industriali,OTTIMO,P,900,1000,L,"5,2","5,8",L
3612,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,7,Capannoni tipici,OTTIMO,P,900,1050,L,"5,2",6,L
3613,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,10,Laboratori,NORMALE,P,850,1250,L,5,"7,5",L
3614,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,NORMALE,P,2100,2600,L,7,"8,5",L
3615,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,SCADENTE, ,1750,2100,L,"5,5",7,L
3616,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,OTTIMO, ,2600,3650,L,"8,5",12,L
3617,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,SCADENTE, ,1450,1650,L,4,5,L
3618,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,OTTIMO, ,2100,2700,L,6,8,L
3619,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,NORMALE,P,1550,2200,L,"4,5","6,5",L
3620,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,13,Box,NORMALE,P,1450,2000,L,5,7,L
3621,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,1,Ville e Villini,SCADENTE, ,1750,2200,L,"5,5",7,L
3622,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,1,Ville e Villini,NORMALE,P,1950,2500,L,"6,5",8,L
3623,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,1,Ville e Villini,OTTIMO, ,2500,3450,L,8,"11,5",L
3624,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,9,Magazzini,NORMALE,P,500,700,L,3,4,L
3625,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,5,Negozi,NORMALE,P,1600,2300,L,"6,5","9,5",L
3626,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,6,Uffici,OTTIMO,P,1650,2200,L,"6,5",9,L
3627,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,18,Uffici strutturati,OTTIMO,P,2100,3000,L,11,16,L
3628,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,8,Capannoni industriali,OTTIMO,P,850,950,L,5,"5,6",L
3629,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,7,Capannoni tipici,OTTIMO,P,850,1000,L,5,"5,8",L
3630,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,10,Laboratori,NORMALE,P,800,1050,L,"4,7","6,2",L
3631,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,20,Abitazioni civili,SCADENTE, ,1850,2200,L,6,7,L
3632,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,20,Abitazioni civili,OTTIMO, ,2800,3350,L,9,11,L
3633,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,20,Abitazioni civili,NORMALE,P,2100,2800,L,7,9,L
3634,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,21,Abitazioni di tipo economico,OTTIMO, ,2100,2600,L,5,"6,5",L
3635,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,21,Abitazioni di tipo economico,NORMALE,P,1750,2300,L,4,"5,5",L
3636,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,21,Abitazioni di tipo economico,SCADENTE, ,1450,1650,L,"3,5",4,L
3637,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,13,Box,NORMALE,P,1750,2400,L,7,"9,5",L
3638,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,9,Magazzini,NORMALE,P,500,700,L,"2,7",4,L
3639,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,5,Negozi,NORMALE,P,1400,2000,L,"6,5","9,2",L
3640,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,6,Uffici,OTTIMO,P,1750,2300,L,"7,5",10,L
3641,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,18,Uffici strutturati,OTTIMO,P,2300,2900,L,12,15,L
3642,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,6","5,6",L
3643,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,7,Capannoni tipici,OTTIMO,P,800,1000,L,"4,6","5,8",L
3644,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D11,MI00000318,10,Laboratori,NORMALE,P,700,1000,L,4,6,L
3645,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,SCADENTE, ,2100,2600,L,"6,5",8,L
3646,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,OTTIMO, ,3150,3850,L,"9,5",12,L
3647,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,NORMALE,P,2600,3450,L,8,"10,5",L
3648,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,21,Abitazioni di tipo economico,OTTIMO, ,2400,3000,L,"6,5",8,L
3649,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,21,Abitazioni di tipo economico,NORMALE,P,2250,2750,L,6,"7,5",L
3650,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,21,Abitazioni di tipo economico,SCADENTE, ,1650,2100,L,"4,5","5,5",L
3651,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,13,Box,NORMALE,P,1900,2700,L,8,"11,5",L
3652,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,9,Magazzini,NORMALE,P,550,750,L,"3,2","4,5",L
3653,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,5,Negozi,NORMALE,P,1700,2500,L,6,"8,5",L
3654,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,6,Uffici,OTTIMO,P,1950,2500,L,8,"10,5",L
3655,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,18,Uffici strutturati,OTTIMO,P,2300,3150,L,12,"16,5",L
3656,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,6","5,4",L
3657,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,7,Capannoni tipici,OTTIMO,P,800,1000,L,"4,5","5,5",L
3658,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,10,Laboratori,NORMALE,P,700,1000,L,4,6,L
3659,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,20,Abitazioni civili,SCADENTE, ,1650,2100,L,4,5,L
3660,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,20,Abitazioni civili,OTTIMO, ,2600,3450,L,"6,5","8,5",L
3661,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,20,Abitazioni civili,NORMALE,P,1950,2400,L,"4,5",6,L
3662,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,21,Abitazioni di tipo economico,OTTIMO, ,2100,2500,L,"4,5","5,5",L
3663,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,21,Abitazioni di tipo economico,NORMALE,P,1650,2100,L,"3,5","4,5",L
3664,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,21,Abitazioni di tipo economico,SCADENTE, ,1450,1750,L,3,4,L
3665,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,13,Box,NORMALE,P,1550,2100,L,6,8,L
3666,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,9,Magazzini,NORMALE,P,450,600,L,"2,5","3,5",L
3667,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,5,Negozi,NORMALE,P,1450,1950,L,"5,5",7,L
3668,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,6,Uffici,OTTIMO,P,1450,2100,L,5,"7,5",L
3669,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,18,Uffici strutturati,OTTIMO,P,1850,2500,L,10,"13,5",L
3670,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,8,Capannoni industriali,OTTIMO,P,750,850,L,"4,4",5,L
3671,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,7,Capannoni tipici,OTTIMO,P,750,900,L,"4,3","5,3",L
3672,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,10,Laboratori,NORMALE,P,650,800,L,"3,7","4,8",L
3673,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,20,Abitazioni civili,NORMALE,P,2300,2800,L,7,"8,5",L
3674,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,20,Abitazioni civili,SCADENTE, ,1950,2400,L,"5,5",7,L
3675,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,20,Abitazioni civili,OTTIMO, ,3000,3850,L,9,"11,5",L
3676,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,21,Abitazioni di tipo economico,SCADENTE, ,1550,1850,L,4,"4,5",L
3677,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,21,Abitazioni di tipo economico,OTTIMO, ,2400,2900,L,6,"7,5",L
3678,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,21,Abitazioni di tipo economico,NORMALE,P,1850,2400,L,"4,5",6,L
3679,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,13,Box,NORMALE,P,1800,2600,L,"7,5",11,L
3680,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,1,Ville e Villini,SCADENTE, ,1750,2200,L,"4,5","5,5",L
3681,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,1,Ville e Villini,NORMALE,P,2100,2700,L,"5,5",7,L
3682,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,1,Ville e Villini,OTTIMO, ,2800,3750,L,"7,5",10,L
3683,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,9,Magazzini,NORMALE,P,500,650,L,3,"3,8",L
3684,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,5,Negozi,NORMALE,P,1750,2400,L,"7,5","10,5",L
3685,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,6,Uffici,OTTIMO,P,1850,2400,L,"7,5",10,L
3686,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,18,Uffici strutturati,OTTIMO,P,2100,3000,L,11,"15,5",L
3687,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,8,Capannoni industriali,OTTIMO,P,700,900,L,4,"5,2",L
3688,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,7,Capannoni tipici,OTTIMO,P,800,1000,L,"4,3","5,5",L
3689,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D14,MI00000321,10,Laboratori,NORMALE,P,800,1100,L,"4,7","6,5",L
3690,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,20,Abitazioni civili,NORMALE,P,1750,2100,L,"5,5",7,L
3691,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,20,Abitazioni civili,SCADENTE, ,1550,1750,L,5,"5,5",L
3692,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,20,Abitazioni civili,OTTIMO, ,2300,3150,L,"7,5","10,5",L
3693,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,21,Abitazioni di tipo economico,SCADENTE, ,1300,1450,L,"3,5","3,5",L
3694,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,21,Abitazioni di tipo economico,OTTIMO, ,1750,2200,L,"4,5","5,5",L
3695,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,21,Abitazioni di tipo economico,NORMALE,P,1450,1850,L,"3,5","4,5",L
3696,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,13,Box,NORMALE,P,1400,2000,L,"6,2",9,L
3697,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,1,Ville e Villini,SCADENTE, ,1800,2250,L,5,"6,5",L
3698,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,1,Ville e Villini,NORMALE,P,2000,2400,L,6,"6,7",L
3699,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,1,Ville e Villini,OTTIMO, ,2300,2900,L,"6,5","8,5",L
3700,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,9,Magazzini,NORMALE,P,450,600,L,"2,5","3,5",L
3701,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,5,Negozi,NORMALE,P,1450,2100,L,"6,5","9,5",L
3702,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,6,Uffici,OTTIMO,P,1600,1950,L,5,"6,5",L
3703,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,18,Uffici strutturati,OTTIMO,P,1850,2300,L,10,"12,5",L
3704,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,8,Capannoni industriali,OTTIMO,P,800,900,L,"4,6","5,2",L
3705,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,7,Capannoni tipici,OTTIMO,P,800,1000,L,"4,5","5,5",L
3706,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,10,Laboratori,NORMALE,P,650,900,L,"3,8","5,3",L
3707,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,SCADENTE, ,1800,2100,L,"4,5",5,L
3708,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,OTTIMO, ,2950,3850,L,"7,5","9,5",L
3709,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,NORMALE,P,2100,2750,L,5,7,L
3710,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,21,Abitazioni di tipo economico,OTTIMO, ,2000,2650,L,"4,5",6,L
3711,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,21,Abitazioni di tipo economico,NORMALE,P,1700,2000,L,"3,5","4,5",L
3712,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,21,Abitazioni di tipo economico,SCADENTE, ,1400,1700,L,3,"3,5",L
3713,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,13,Box,NORMALE,P,1700,2500,L,"7,5",11,L
3714,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,9,Magazzini,NORMALE,P,450,600,L,"2,5","3,5",L
3715,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,5,Negozi,NORMALE,P,1550,2300,L,7,"10,5",L
3716,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,6,Uffici,OTTIMO,P,1850,2500,L,"7,5",10,L
3717,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,18,Uffici strutturati,OTTIMO,P,2100,3150,L,11,"16,5",L
3718,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,8,Capannoni industriali,OTTIMO,P,800,1000,L,"4,6","5,8",L
3719,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,7,Capannoni tipici,OTTIMO,P,800,1100,L,"4,4",6,L
3720,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,10,Laboratori,NORMALE,P,650,850,L,"3,8",5,L
3721,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,20,Abitazioni civili,SCADENTE, ,1550,2100,L,"4,5",6,L
3722,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,20,Abitazioni civili,OTTIMO, ,2600,3250,L,8,10,L
3723,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,20,Abitazioni civili,NORMALE,P,2100,2500,L,6,"7,5",L
3724,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,21,Abitazioni di tipo economico,OTTIMO, ,1950,2400,L,5,"6,5",L
3725,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,21,Abitazioni di tipo economico,NORMALE,P,1750,1950,L,"4,5",5,L
3726,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,21,Abitazioni di tipo economico,SCADENTE, ,1450,1750,L,4,"4,5",L
3727,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,13,Box,NORMALE,P,1500,2200,L,6,"8,5",L
3728,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,9,Magazzini,NORMALE,P,500,650,L,3,"3,8",L
3729,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,5,Negozi,NORMALE,P,1500,2100,L,6,"8,5",L
3730,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,6,Uffici,OTTIMO,P,1650,2100,L,"6,5","8,5",L
3731,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,18,Uffici strutturati,NORMALE,P,1950,2700,L,10,14,L
3732,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,8,Capannoni industriali,OTTIMO,P,850,1100,L,5,"6,4",L
3733,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,7,Capannoni tipici,OTTIMO,P,850,1150,L,"4,8","6,4",L
3734,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D17,MI00000324,10,Laboratori,NORMALE,P,900,1150,L,"5,3","6,8",L
3735,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,SCADENTE, ,1650,1950,L,4,"4,5",L
3736,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,OTTIMO, ,2500,3150,L,6,8,L
3737,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,NORMALE,P,1950,2500,L,"4,5",6,L
3738,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,21,Abitazioni di tipo economico,OTTIMO, ,2050,2500,L,"4,5","5,5",L
3739,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,21,Abitazioni di tipo economico,NORMALE,P,1750,2050,L,4,"4,5",L
3740,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,21,Abitazioni di tipo economico,SCADENTE, ,1500,1850,L,3,4,L
3741,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,13,Box,NORMALE,P,1400,1900,L,"5,5","7,5",L
3742,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,9,Magazzini,NORMALE,P,500,650,L,"2,8","3,8",L
3743,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,5,Negozi,NORMALE,P,1500,2000,L,"6,3","8,3",L
3744,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,6,Uffici,OTTIMO,P,1550,2100,L,"6,5",9,L
3745,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,18,Uffici strutturati,OTTIMO,P,1950,2400,L,10,"12,5",L
3746,2006,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,8,Capannoni industriali,OTTIMO,P,800,1050,L,"4,6","6,2",L
